169,40,25
170,40,162
171,40,163
172,41,25
173,41,164
174,41,165
175,42,166
176,42,167
177,42,168
178,42,169
179,42,170
180,42,171
181,42,172
182,43,176
183,43,173
184,43,174
185,43,175
186,44,177
187,44,178
188,44,179
189,44,180
190,44,181
191,44,182
192,44,183
193,45,184
194,45,185
195,45,186
196,46,187
197,46,188
198,46,189
199,46,190
200,47,191
201,48,192
202,48,193
203,48,194
204,48,195
205,48,196
206,48,197
207,49,200
208,49,198
209,49,199
210,50,201
211,50,202
212,50,203
213,51,25
214,51,204
215,51,205
216,52,206
217,52,207
218,52,208
219,52,209
220,52,210
221,52,211
222,52,212
223,52,213
224,52,214
225,52,122
226,52,123
227,52,124
228,52,127
229,53,177
230,53,147
231,53,180
232,53,215
233,53,216
234,53,217
235,53,127
236,54,177
237,54,218
238,54,219
239,54,180
240,55,220
241,56,221
242,56,222
243,57,224
244,57,223
245,58,225
246,58,226
247,58,227
248,58,228
249,58,229
250,58,65
251,58,108
252,59,11
253,59,230
254,60,65
255,60,227
256,60,228
257,60,231
258,60,232
259,60,233
260,60,234
261,60,235
262,60,108
263,61,132
264,61,236
265,61,237
266,62,238
267,62,239
268,63,240
269,63,241
270,63,242
271,63,215
272,64,243
273,64,244
274,64,245
275,64,246
276,64,247
277,65,220
278,66,128
279,66,27
280,66,150
281,67,248
282,67,249
283,67,114
284,67,230
285,68,6
286,69,250
287,69,251
288,69,183
289,70,252
290,70,253
291,71,256
292,71,257
293,71,258
294,71,255
295,71,254
296,71,159
297,72,259
298,72,31
299,73,260
300,73,261
301,73,262
302,73,263
303,73,264
304,73,265
305,74,144
306,75,266
307,75,267
308,76,180
309,76,268
310,77,269
311,77,270
312,77,271
313,77,272
314,77,273
315,77,274
316,77,79
317,78,275
318,78,20
319,78,158
320,78,159
321,79,99
322,79,276
323,80,277
324,81,278
325,81,279
326,82,69
327,82,266
328,82,280
329,82,281
330,82,282
331,82,283
332,82,284
333,82,285
334,82,286
335,82,287
336,83,288
337,83,289
338,83,290
339,83,291
340,84,292
341,84,293
342,84,294
343,84,295
344,85,296
345,85,239
346,86,17
347,86,19
348,86,297
349,87,299
350,87,105
351,87,298
352,87,107
353,87,300
354,87,109
355,87,110
356,87,113
357,87,181
358,88,301
359,88,302
360,88,303
361,89,304
362,89,305
363,89,306
364,90,215
365,90,307
366,90,308
367,90,309
368,90,310
369,90,311
370,90,312
371,90,313
372,90,314
373,91,161
374,91,279
375,92,221
376,93,315
377,93,102
378,93,103
379,94,320
380,94,321
381,94,316
382,94,317
383,94,318
384,94,319
385,95,322
386,95,323
387,95,324
388,96,69
389,97,325
390,97,326
391,97,327
392,97,328
393,97,329
394,97,330
395,97,331
396,98,332
397,98,260
398,98,333
399,98,334
400,99,336
401,99,337
402,99,146
403,99,135
404,99,335
405,100,338
406,101,299
407,101,339
408,101,111
409,102,67
410,102,150
411,102,340
412,102,341
413,102,342
414,102,343
415,102,344
416,103,345
417,103,346
418,104,347
419,104,348
420,104,349
421,104,350
422,105,352
423,105,353
424,105,354
425,105,355
426,105,351
427,106,139
428,106,356
429,106,357
430,106,358
431,106,135
432,106,360
433,106,137
434,106,362
435,106,359
436,106,115
437,106,361
438,106,138
439,106,133
440,107,363
441,107,364
442,107,365
443,107,366
444,107,367
445,107,368
446,107,369
447,107,370
448,107,280
449,108,371
450,108,372
451,109,373
452,109,374
453,109,191
454,110,134
455,110,111
456,110,375
457,110,376
458,110,377
459,110,378
460,110,379
461,111,380
462,111,381
463,111,382
464,112,20
465,112,21
466,112,383
467,113,384
468,113,54
469,114,385
470,114,386
471,115,305
472,115,387
473,116,388
474,116,389
475,117,390
476,118,391
477,118,392
478,118,393
479,118,394
480,118,395
481,118,396
482,118,397
483,118,398
484,118,399
485,119,400
486,119,99
487,120,401
488,120,402
489,120,403
490,121,404
491,121,405
492,122,406
493,122,407
494,123,408
495,123,366
496,124,409
497,124,410
498,124,108
499,125,220
500,126,411
501,126,366
502,127,299
503,127,79
504,127,51
505,127,412
506,127,413
507,127,414
508,128,416
509,128,417
510,128,418
511,128,419
512,128,420
513,128,133
514,128,230
515,128,137
516,128,139
517,128,415
518,129,424
519,129,421
520,129,422
521,129,423
522,130,425
523,130,322
524,131,426
525,131,427
526,131,428
527,131,149
528,131,429
529,132,221
530,133,305
531,133,387
532,133,430
533,134,432
534,134,431
535,135,433
536,135,371
537,135,372
538,136,24
539,136,25
540,136,228
541,137,337
542,137,434
543,137,435
544,137,135
545,138,436
546,138,437
547,138,438
548,138,303
549,139,440
550,139,137
551,139,139
552,139,441
553,139,439
554,140,128
555,141,442
556,141,443
557,141,444
558,141,445
559,141,446
560,142,448
561,142,449
562,142,450
563,142,451
564,142,452
565,142,366
566,142,447
567,143,454
568,143,453
569,143,6
570,144,455
571,144,456
572,144,457
573,144,458
574,144,107
575,144,110
576,145,72
577,145,460
578,145,459
579,145,268
580,145,461
581,146,385
582,146,139
583,146,462
584,146,463
585,146,305
586,146,415
587,146,31
588,147,464
589,147,465
590,147,306
591,148,466
592,148,347
593,148,350
594,149,42
595,149,237
596,149,467
597,149,468
598,149,469
599,149,470
600,149,266
601,150,3
602,150,471
603,150,472
604,150,473
605,150,474
606,150,475
607,150,476
608,151,336
609,151,146
610,152,19
611,152,371
612,152,477
613,153,193
614,153,196
615,153,197
616,153,478
617,154,480
618,154,481
619,154,150
620,154,479
621,155,259
622,155,482
623,155,27
624,156,484
625,156,483
626,156,356
627,157,449
628,157,485
629,157,69
630,158,454
631,158,488
632,158,453
633,158,486
634,158,487
635,159,489
636,159,490
637,160,491
638,160,492
639,160,61
640,160,455
641,161,493
642,161,494
643,161,495
644,162,496
645,162,497
646,162,498
647,162,149
648,162,270
649,163,499
650,163,500
651,164,432
652,164,504
653,164,501
654,164,502
655,164,503
656,165,505
657,165,506
658,165,507
659,165,508
660,165,509
661,166,512
662,166,513
663,166,403
664,166,510
665,166,511
666,167,514
667,167,515
668,167,516
669,167,183
670,168,517
671,169,520
672,169,518
673,169,519
674,170,48
675,170,521
676,170,522
677,171,523
678,171,524
679,171,525
680,171,526
681,171,527
682,171,150
683,171,347
684,171,350
685,172,528
686,172,529
687,172,530
688,172,531
689,172,532
690,172,533
691,172,534
692,172,535
693,172,536
694,172,537
695,173,538
696,173,279
697,174,540
698,174,539
699,174,148
700,174,541
701,175,433
702,175,543
703,175,542
704,175,39
705,176,8
706,176,72
707,177,544
708,177,299
709,177,111
710,178,544
711,178,545
712,178,546
713,178,547
714,178,548
715,178,134
716,178,299
717,178,111
718,179,299
719,179,549
720,179,550
721,179,111
722,180,552
723,180,553
724,180,551
725,181,554
726,181,555
727,182,556
728,182,557
729,183,558
730,184,556
731,184,557
732,185,560
733,185,559
734,186,561
735,186,562
736,186,563
737,186,564
738,187,200
739,187,565
740,187,199
741,188,566
742,188,567
743,189,568
744,189,569
745,189,570
746,189,571
747,190,572
748,190,573
749,191,251
750,191,574
751,191,575
752,192,576
753,192,577
754,192,578
755,193,579
756,193,580
757,193,581
758,194,432
759,194,582
760,195,584
761,195,583
762,196,251
763,196,500
764,196,582
765,197,585
766,197,586
767,198,587
768,199,588
769,199,589
770,200,592
771,200,590
772,200,591
773,201,593
774,201,594
775,201,595
776,202,576
777,202,596
778,202,597
779,203,112
780,203,108
781,203,598
782,204,600
783,204,601
784,204,251
785,204,599
786,205,602
787,205,603
788,205,604
789,206,605
790,206,606
791,206,607
792,207,608
793,207,609
794,207,610
795,208,611
796,209,48
797,209,611
798,209,612
799,210,611
800,210,613
801,210,614
802,211,616
803,211,617
804,211,611
805,211,614
806,211,615
807,212,618
808,212,611
809,213,619
810,213,611
811,214,620
812,214,621
813,214,622
814,215,624
815,215,368
816,215,206
817,215,623
818,216,280
819,216,282
820,216,283
821,217,280
822,217,266
823,217,131
824,217,69
825,218,600
826,218,625
827,219,626
828,220,627
829,220,628
830,221,632
831,221,629
832,221,630
833,221,631
834,222,633
835,222,634
836,222,635
837,223,633
838,223,636
839,223,637
840,223,638
841,224,640
842,224,641
843,224,642
844,224,639
845,225,32
846,225,643
847,225,196
848,226,644
849,226,645
850,226,646
851,227,648
852,227,649
853,227,647
854,228,650
855,228,651
856,229,652
857,229,653
858,230,654
859,230,655
860,231,652
861,231,653
862,232,656
863,232,654
864,233,657
865,233,658
866,233,659
867,233,415
868,234,660
869,234,661
870,234,662
871,234,663
872,235,664
873,235,665
874,236,666
875,236,278
876,236,47
877,237,667
878,237,668
879,238,669
880,238,206
881,239,672
882,239,199
883,239,200
884,239,24
885,239,670
886,239,671
887,240,673
888,240,674
889,241,675
890,241,558
891,242,107
892,242,676
893,242,139
894,243,675
895,243,677
896,243,558
897,244,676
898,244,678
899,244,679
900,245,680
901,245,137
902,245,356
903,245,681
904,247,682
905,247,683
906,248,24
907,248,684
908,248,685
909,248,686
910,248,687
911,249,688
912,249,689
913,249,690
914,249,691
915,249,549
916,250,24
917,250,692
918,251,688
919,251,693
920,252,694
921,252,695
922,253,688
923,253,696
924,253,697
925,254,698
926,254,699
927,254,700
928,254,701
929,255,688
930,255,702
931,255,703
932,256,704
933,256,642
934,257,705
935,257,706
936,258,707
937,258,708
938,258,709
939,258,710
940,260,711
941,260,712
942,260,713
943,260,714
944,260,715
945,260,716
946,260,717
947,260,601
948,261,720
949,261,718
950,261,719
951,262,721
952,262,722
953,262,723
954,263,724
955,263,725
956,263,726
957,264,728
958,264,729
959,264,730
960,264,727
961,265,250
962,265,731
963,265,732
964,265,461
965,266,736
966,266,733
967,266,734
968,266,735
969,267,737
970,267,250
971,268,738
972,269,737
973,269,250
974,269,461
975,270,738
976,271,250
977,271,739
978,271,461
979,272,576
980,272,738
981,272,740
982,273,741
983,273,742
984,274,738
985,274,743
986,275,744
987,275,745
988,275,746
989,275,747
990,276,553
991,276,551
992,277,744
993,277,745
994,277,746
995,277,747
996,278,517
997,279,748
998,279,749
999,279,750
1000,280,517
1001,281,751
1002,282,752
1003,282,753
1004,283,586
1005,283,754
1006,283,755
1007,283,756
1008,283,757
1009,283,758
1010,284,760
1011,284,761
1012,284,759
1013,285,762
1014,285,763
1015,285,764
1016,285,517
1017,286,765
1018,287,200
1019,287,766
1020,287,199
1021,288,768
1022,288,767
1023,290,769
1024,290,770
1025,290,771
1026,290,772
1027,290,517
1028,290,773
1029,291,774
1030,291,775
1031,291,776
1032,291,777
1033,291,778
1034,291,779
1035,292,780
1036,292,517
1037,292,782
1038,292,781
1039,293,784
1040,293,783
1041,294,26
1042,294,27
1043,294,28
1044,295,584
1045,295,785
1046,295,786
1047,296,787
1048,296,27
1049,296,788
1050,296,517
1051,297,789
1052,298,517
1053,298,790
1054,299,789
1055,300,781
1056,300,517
1057,300,791
1058,301,792
1059,301,148
1060,301,789
1061,302,432
1062,302,517
1063,302,791
1064,303,793
1065,303,794
1066,303,795
1067,304,796
1068,304,517
1069,304,797
1070,305,798
1071,306,800
1072,306,799
1073,307,798
1074,308,432
1075,308,517
1076,309,801
1077,309,802
1078,309,803
1079,309,804
1080,310,771
1081,310,517
1082,310,806
1083,310,805
1084,311,808
1085,311,809
1086,311,28
1087,311,807
1088,312,771
1089,312,517
1090,313,281
1091,313,366
1092,314,811
1093,314,810
1094,314,771
1095,314,517
1096,315,812
1097,316,810
1098,316,517
1099,317,814
1100,317,558
1101,317,142
1102,317,813
1103,318,816
1104,318,815
1105,319,11
1106,320,142
1107,320,817
1108,320,818
1109,320,819
1110,320,820
1111,320,821
1112,320,822
1113,320,823
1114,320,824
1115,320,825
1116,320,826
1117,320,827
1118,320,828
1119,320,829
1120,320,830
1121,321,832
1122,321,11
1123,321,831
1124,322,200
1125,322,833
1126,323,834
1127,323,835
1128,323,836
1129,324,837
1130,324,838
1131,324,839
1132,324,840
1133,324,841
1134,324,842
1135,324,843
1136,324,844
1137,324,845
1138,324,846
1139,324,847
1140,324,848
1141,324,849
1142,324,54
1143,324,95
1144,325,850
1145,325,251
1146,325,500
1147,325,461
1148,325,734
1149,326,851
1150,327,850
1151,327,734
1152,328,852
1153,328,853
1154,329,850
1155,329,500
1156,329,854
1157,329,855
1158,330,856
1159,330,583
1160,331,857
1161,331,858
1162,332,859
1163,334,651
1164,334,860
1165,334,861
1166,335,862
1167,335,863
1168,337,864
1169,337,865
1170,337,99
1171,337,461
1172,337,432
1173,337,739
1174,338,866
1175,338,867
1176,338,868
1177,338,869
1178,338,870
1179,339,872
1180,339,873
1181,339,871
1182,340,814
1183,340,878
1184,340,874
1185,340,875
1186,340,876
1187,340,813
1188,340,366
1189,340,877
1190,340,558
1191,341,752
1192,341,753
1193,341,879
1194,342,880
1195,342,881
1196,342,882
1197,342,883
1198,342,884
1199,343,885
1200,343,886
1201,343,887
1202,343,888
1203,343,889
1204,343,890
1205,344,891
1206,344,892
1207,344,893
1208,344,894
1209,345,896
1210,345,897
1211,345,895
1212,346,898
1213,346,899
1214,347,898
1215,347,900
1216,347,901
1217,348,904
1218,348,902
1219,348,903
1220,349,905
1221,349,814
1222,349,558
1223,350,906
1224,350,907
1225,351,911
1226,351,908
1227,351,853
1228,351,910
1229,351,909
1230,352,912
1231,352,913
1232,352,902
1233,353,187
1234,353,148
1235,353,493
1236,354,914
1237,354,915
1238,355,187
1239,355,148
1240,356,916
1241,356,917
1242,356,918
1243,356,919
1244,356,920
1245,356,921
1246,357,187
1247,357,148
1248,357,150
1249,358,922
1250,358,923
1251,358,924
1252,360,928
1253,360,338
1254,360,307
1255,360,308
1256,360,925
1257,360,926
1258,360,927
1259,361,15
1260,362,929
1261,362,930
1262,363,931
1263,363,932
1264,363,933
1265,363,934
1266,364,935
1267,365,936
1268,365,937
1269,365,938
1270,365,318
1271,365,15
1272,366,939
1273,367,940
1274,367,15
1275,368,941
1276,368,942
1277,368,943
1278,368,944
1279,368,945
1280,368,946
1281,369,947
1282,369,948
1283,369,949
1284,369,950
1285,370,951
1286,371,952
1287,371,5
1288,372,953
1289,372,954
1290,373,955
1291,374,956
1292,374,957
1293,375,958
1294,375,959
1295,376,960
1296,376,961
1297,376,962
1298,377,963
1299,377,964
1300,377,958
1301,378,965
1302,378,966
1303,379,968
1304,379,969
1305,379,970
1306,379,967
1307,380,816
1308,381,971
1309,381,886
1310,382,388
1311,382,972
1312,382,389
1313,383,922
1314,383,973
1315,383,974
1316,383,975
1317,385,976
1318,385,977
1319,385,978
1320,385,979
1321,385,980
1322,386,800
1323,386,480
1324,386,981
1325,386,982
1326,386,983
1327,386,984
1328,387,985
1329,387,517
1330,388,984
1331,388,981
1332,388,982
1333,388,983
1334,389,808
1335,389,985
1336,389,517
1337,390,601
1338,390,986
1339,390,987
1340,390,988
1341,390,981
1342,391,989
1343,391,990
1344,391,991
1345,392,992
1346,392,950
1347,392,734
1348,393,993
1349,393,794
1350,393,795
1351,394,994
1352,394,995
1353,394,996
1354,395,997
1355,395,998
1356,395,999
1357,396,1000
1358,396,889
1359,396,971
1360,397,1001
1361,397,1002
1362,397,1003
1363,397,206
1364,398,1004
1365,398,1005
1366,398,1006
1367,398,1007
1368,398,1008
1369,398,568
1370,399,800
1371,399,1009
1372,400,83
1373,400,1010
1374,400,1011
1375,400,1012
1376,401,1013
1377,402,1014
1378,402,102
1379,403,1016
1380,403,1015
1381,404,1017
1382,404,1018
1383,404,25
1384,405,1019
1385,405,1020
1386,406,1021
1387,407,1024
1388,407,1022
1389,407,1023
1390,408,1025
1391,408,415
1392,409,27
1393,409,143
1394,410,1026
1395,410,1027
1396,410,1028
1397,410,1029
1398,410,1030
1399,410,1031
1400,410,1032
1401,410,1033
1402,410,1034
1403,410,1035
1404,410,1036
1405,410,1037
1406,410,1038
1407,410,1039
1408,410,1040
1409,410,1041
1410,410,1042
1411,411,1043
1412,411,1044
1413,411,1045
1414,411,1046
1415,412,553
1416,412,739
1417,412,461
1418,412,143
1419,413,1026
1420,413,1027
1421,413,1032
1422,413,1033
1423,413,1034
1424,413,1035
1425,413,1039
1426,413,1040
1427,413,1047
1428,413,1048
1429,413,1049
1430,413,1050
1431,413,1051
1432,413,1052
1433,413,1053
1434,414,1056
1435,414,1057
1436,414,1054
1437,414,1055
1438,415,608
1439,415,609
1440,415,1058
1441,416,1059
1442,417,1060
1443,417,1061
1444,417,1062
1445,418,1021
1446,418,1063
1447,419,1064
1448,419,1065
1449,420,1066
1450,420,1067
1451,420,1068
1452,420,103
1453,421,1069
1454,421,1070
1455,421,1071
1456,422,1072
1457,422,922
1458,424,1073
1459,424,1074
1460,424,1075
1461,424,1076
1462,424,1077
1463,425,1080
1464,425,1081
1465,425,1078
1466,425,1079
1467,426,1073
1468,426,1082
1469,426,1083
1470,426,1084
1471,427,1088
1472,427,1089
1473,427,1090
1474,427,1085
1475,427,1086
1476,427,1087
1477,428,288
1478,428,289
1479,428,150
1480,429,672
1481,429,1066
1482,429,1068
1483,429,103
1484,430,1091
1485,430,1092
1486,431,1093
1487,431,1094
1488,432,1096
1489,432,1097
1490,432,1098
1491,432,1095
1492,433,1099
1493,435,432
1494,435,971
1495,435,1100
1496,435,1101
1497,435,886
1498,436,1099
1499,438,607
1500,438,1100
1501,438,886
1502,438,1102
1503,438,1103
1504,439,1104
1505,439,1073
1506,439,141
1507,439,1105
1508,440,1100
1509,440,1103
1510,441,1083
1511,441,1106
1512,441,1107
1513,441,1108
1514,442,1109
1515,442,1110
1516,442,1111
1517,443,1112
1518,443,1113
1519,443,1114
1520,443,1115
1521,444,1116
1522,445,1099
1523,445,1117
1524,447,1120
1525,447,1121
1526,447,1118
1527,447,1119
1528,448,1099
1529,448,1117
1530,450,1122
1531,450,1123
1532,450,1124
1533,450,1125
1534,451,1128
1535,451,1126
1536,451,1127
1537,452,1129
1538,452,1122
1539,452,1125
1540,453,1130
1541,453,1131
1542,454,48
1543,454,1132
1544,455,202
1545,455,203
1546,455,1133
1547,455,1134
1548,456,1135
1549,457,202
1550,457,203
1551,457,1133
1552,457,1134
1553,458,1135
1554,459,1136
1555,459,1137
1556,459,1138
1557,459,1139
1558,459,886
1559,459,887
1560,460,777
1561,460,1140
1562,460,1135
1563,461,886
1564,461,1141
1565,461,1142
1566,461,1101
1567,462,1143
1568,462,1140
1569,462,1135
1570,463,1144
1571,463,1145
1572,463,1146
1573,463,1147
1574,464,401
1575,464,1148
1576,464,1149
1577,464,1135
1578,465,1152
1579,465,1150
1580,465,1151
1581,466,957
1582,467,1153
1583,467,389
1584,469,712
1585,469,601
1586,469,1154
1587,469,1155
1588,469,714
1589,470,305
1590,470,387
1591,470,430
1592,471,1156
1593,471,1157
1594,471,1158
1595,472,1160
1596,472,882
1597,472,1159
1598,473,1161
1599,473,1162
1600,473,1163
1601,474,1164
1602,474,1165
1603,474,886
1604,475,1168
1605,475,1161
1606,475,1166
1607,475,1167
1608,476,1164
1609,476,1110
1610,476,886
1611,477,1161
1612,477,1170
1613,477,1169
1614,478,1171
1615,479,1161
1616,479,1167
1617,480,371
1618,480,19
1619,480,1172
1620,481,1173
1621,481,1174
1622,481,1175
1623,482,1176
1624,482,973
1625,483,1177
1626,483,1178
1627,483,1179
1628,484,1180
1629,484,1181
1630,485,1025
1631,485,1182
1632,485,1183
1633,486,1184
1634,486,1185
1635,486,1186
1636,486,1187
1637,486,1188
1638,487,1192
1639,487,1189
1640,487,1190
1641,487,1191
1642,488,1193
1643,488,1194
1644,488,1195
1645,488,1196
1646,489,1199
1647,489,3
1648,489,1197
1649,489,1198
1650,489,471
1651,491,553
1652,491,460
1653,491,143
1654,492,1200
1655,492,1201
1656,492,1202
1657,492,1203
1658,492,1204
1659,492,1205
1660,493,332
1661,493,1206
1662,494,27
1663,494,788
1664,495,1208
1665,495,1209
1666,495,1070
1667,495,1207
1668,496,27
1669,496,788
1670,497,1210
1671,497,15
1672,497,1211
1673,497,1207
1674,498,27
1675,498,788
1676,498,797
1677,499,1212
1678,499,1213
1679,499,1214
1680,499,1215
1681,500,1216
1682,500,27
1683,501,1217
1684,502,27
1685,502,150
1686,503,1217
1687,503,1218
1688,503,1219
1689,504,1220
1690,504,1221
1691,504,1222
1692,504,1223
1693,504,1224
1694,504,628
1695,505,1225
1696,506,1217
1697,506,1226
1698,506,1227
1699,506,1228
1700,506,1229
1701,506,1230
1702,506,1231
1703,506,1232
1704,506,1233
1705,506,1234
1706,506,1235
1707,507,1236
1708,507,69
1709,507,278
1710,508,1237
1711,508,1238
1712,509,1236
1713,509,69
1714,509,366
1715,510,1237
1716,510,1238
1717,511,1240
1718,511,1239
1719,512,1241
1720,512,1242
1721,513,1248
1722,513,1243
1723,513,1244
1724,513,1245
1725,513,1246
1726,513,1247
1727,514,561
1728,514,1250
1729,514,1249
1730,515,54
1731,515,126
1732,515,839
1733,516,1129
1734,516,1251
1735,516,1252
1736,516,1253
1737,516,1254
1738,517,1256
1739,517,1257
1740,517,1255
1741,518,1258
1742,518,1259
1743,518,1260
1744,519,1261
1745,519,1262
1746,520,1258
1747,520,1263
1748,521,1264
1749,521,1265
1750,522,1258
1751,522,1266
1752,523,1267
1753,524,1258
1754,524,1268
1755,525,613
1756,525,1270
1757,525,1269
1758,526,1271
1759,527,1272
1760,527,1273
1761,527,576
1762,528,1274
1763,529,401
1764,529,1275
1765,529,1276
1766,530,1280
1767,530,1277
1768,530,1278
1769,530,1279
1770,531,1281
1771,531,1282
1772,532,1283
1773,532,1284
1774,532,1285
1775,532,1286
1776,532,1287
1777,532,982
1778,533,1288
1779,534,1289
1780,534,1290
1781,534,1291
1782,534,1292
1783,535,1271
1784,536,1289
1785,536,1291
1786,536,1292
1787,537,1293
1788,537,1294
1789,538,1296
1790,538,1295
1791,539,1297
1792,539,1298
1793,539,1299
1794,539,1300
1795,540,1301
1796,541,1297
1797,541,1299
1798,542,1302
1799,542,1303
1800,543,1304
1801,544,1110
1802,544,1305
1803,544,1306
1804,544,1307
1805,544,1308
1806,544,1309
1807,544,1310
1808,545,1312
1809,545,1313
1810,545,1311
1811,545,1175
1812,546,1305
1813,546,1314
1814,546,1307
1815,546,1110
1816,547,11
1817,547,493
1818,547,494
1819,547,13
1820,548,222
1821,549,1095
1822,549,1271
1823,550,1315
1824,550,1316
1825,550,1317
1826,551,1014
1827,551,1318
1828,552,1319
1829,553,1320
1830,553,1321
1831,553,128
1832,553,1322
1833,554,1323
1834,554,1319
1835,555,1324
1836,555,1325
1837,555,1326
1838,555,1327
1839,556,621
1840,557,1328
1841,557,1209
1842,558,5
1843,559,1328
1844,559,1209
1845,560,1329
1846,561,1330
1847,561,1331
1848,561,1332
1849,561,1333
1850,562,1329
1851,562,1334
1852,563,31
1853,563,206
1854,563,1335
1855,564,1336
1856,564,1337
1857,565,3
1858,565,1199
1859,565,471
1860,566,1336
1861,566,1337
1862,566,1135
1863,567,3
1864,567,1199
1865,567,471
1866,568,136
1867,568,1338
1868,568,139
1869,569,854
1870,570,1339
1871,570,1340
1872,570,1341
1873,570,1342
1874,571,1344
1875,571,1044
1876,571,1343
1877,572,1345
1878,572,1346
1879,573,1347
1880,573,1318
1881,573,461
1882,573,739
1883,573,54
1884,573,185
1885,574,1348
1886,574,1209
1887,574,692
1888,575,1328
1889,575,1070
1890,576,1349
1891,576,1079
1892,577,27
1893,578,576
1894,579,692
1895,579,1350
1896,580,517
1897,580,1351
1898,580,1352
1899,580,150
1900,580,27
1901,580,988
1902,581,1348
1903,581,692
1904,581,1350
1905,581,1209
1906,582,1328
1907,582,1209
1908,582,1070
1909,583,1353
1910,583,1354
1911,583,1355
1912,584,1356
1913,584,1181
1914,584,1357
1915,585,1360
1916,585,1358
1917,585,1359
1918,586,1347
1919,586,1318
1920,586,582
1921,586,461
1922,586,432
1923,586,1361
1924,586,739
1925,587,1362
1926,587,1363
1927,588,1364
1928,588,1301
1929,588,1366
1930,588,1365
1931,589,1368
1932,589,1369
1933,589,1370
1934,589,1367
1935,590,27
1936,590,255
1937,590,1300
1938,590,1209
1939,590,729
1940,590,1371
1941,590,415
1942,591,1376
1943,591,1372
1944,591,1373
1945,591,1374
1946,591,1375
1947,592,1377
1948,592,1378
1949,592,557
1950,593,83
1951,594,1379
1952,594,1175
1953,595,1380
1954,595,83
1955,595,84
1956,596,1216
1957,596,865
1958,596,27
1959,596,1318
1960,597,137
1961,597,107
1962,597,1381
1963,598,1382
1964,598,1383
1965,599,1384
1966,599,1385
1967,599,1386
1968,599,11
1969,600,1387
1970,600,482
1971,600,27
1972,601,576
1973,602,1388
1974,602,814
1975,603,283
1976,603,280
1977,603,27
1978,603,28
1979,603,788
1980,604,1388
1981,604,814
1982,605,27
1983,605,1389
1984,605,1390
1985,606,576
1986,607,1388
1987,607,814
1988,607,1391
1989,608,1392
1990,608,553
1991,608,27
1992,609,1393
1993,609,1238
1994,610,683
1995,611,1392
1996,611,482
1997,611,27
1998,612,1394
1999,612,132
2000,613,1395
2001,613,683
2002,613,1396
2003,613,1397
2004,614,678
2005,614,394
2006,614,366
2007,614,305
2008,614,148
2009,614,27
2010,615,683
2011,615,1398
2012,616,27
2013,616,788
2014,616,1399
2015,617,1400
2016,617,1401
2017,618,1402
2018,618,1403
2019,618,1404
2020,618,683
2021,619,1301
2022,619,1365
2023,620,1276
2024,620,1405
2025,620,1406
2026,621,1407
2027,621,1382
2028,621,1383
2029,622,1408
2030,622,560
2031,623,1409
2032,623,1410
2033,624,986
2034,624,226
2035,624,1411
2036,624,1405
2037,625,1412
2038,625,1413
2039,626,1416
2040,626,1414
2041,626,1415
2042,627,1324
2043,627,1327
2044,628,1417
2045,628,1405
2046,628,401
2047,629,1418
2048,629,14
2049,630,1419
2050,630,1420
2051,630,1421
2052,631,1131
2053,631,1422
2054,632,1424
2055,632,797
2056,632,1423
2057,633,1426
2058,633,1425
2059,633,1330
2060,633,1331
2061,633,1332
2062,633,1333
2063,634,1427
2064,634,1428
2065,634,415
